id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
590191336101185714,40% Monthly stay: 67th Melb 2Br 6ppl FREECarpark,356845764,Lee,,Melbourne,-37.80718,144.96228,Entire home/apt,216,1,212,2024-09-01,7.10,39,138,93,
590197956214795719,The Montmarte 15,451174262,Judith,,Port Phillip,-37.86322,144.981018,Entire home/apt,125,2,114,2024-09-02,3.90,1,63,37,
590264089989626072,"The Victorian - Albert Park, Beach, Parks & Market",53751573,Anthony,,Port Phillip,-37.83783,144.94898,Entire home/apt,260,3,27,2024-08-16,0.92,1,63,10,
590715154425970247,Tranquil 2BD St Kilda Retreat w/ Pool+Tennis Court,451276628,Leah,,Port Phillip,-37.861298,144.998291,Entire home/apt,142,2,29,2024-08-24,0.99,1,181,11,
590854167633065580,Original 70s Airstream Caravan in Sunbury,26757931,Sonia,,Hume,-37.55189,144.73287,Entire home/apt,200,1,7,2023-11-11,0.32,1,363,1,
590898896050496868,"Yarra River,Bay&City Views+Gym,Pool&Sauna",172251546,Liv,,Melbourne,-37.815716,144.952957,Entire home/apt,250,1,57,2024-03-17,1.99,3,16,4,
590944332372860535,墨尔本中央商务区- 2房2卫，带游泳池，健身房，桑拿,362461785,Haiting,,Melbourne,-37.807858,144.960617,Entire home/apt,288,3,45,2024-06-10,1.52,3,34,10,
590984972941099204,Private room,39049565,Oksana,,Greater Dandenong,-37.96367,145.19151,Private room,,28,1,2022-06-27,0.04,1,0,0,
591011585112840801,66 beauty D,256934858,益,,Whitehorse,-37.844727,145.100586,Private room,56,2,7,2023-09-18,0.33,7,365,1,
591013640499842823,Modern 2BR Apt Near Melbourne Central & Chinatown,343442154,Advante Homes,,Melbourne,-37.808758,144.967468,Entire home/apt,121,1,14,2023-10-30,0.69,168,0,2,
591021381494246271,66beauty,256934858,益,,Whitehorse,-37.84545,145.10173,Private room,,2,2,2022-11-08,0.09,7,0,0,
591353140309359393,"Modern, charming 1-bedroom apartment near Fitzroy",4695148,Laura,,Yarra,-37.79571,144.99764,Entire home/apt,,3,7,2023-01-02,0.24,1,0,0,
591400778704237371,City Views Apartment with Free Parking,451400252,Tessa,,Port Phillip,-37.8338,144.9713,Entire home/apt,178,14,28,2024-03-24,0.96,1,245,8,
591447990699193079,Apartment in Thornbury. An easy walk to High St.,5558606,Michael,,Darebin,-37.76396942138672,145.0106964111328,Entire home/apt,125,2,50,2024-08-27,1.82,1,300,23,
591491121064554659,Welcome to Paradise! 2BR apartment with parking,451417091,Angela,,Port Phillip,-37.865227,144.982666,Entire home/apt,188,3,72,2024-08-27,2.68,1,25,28,
591516696498366045,Family-friendly modern suburban home,451421117,Rebekah,,Maroondah,-37.77103,145.2815,Entire home/apt,313,2,37,2024-01-21,1.26,2,0,2,
591550352501428781,Great St Kilda location with free parking onsite,118787240,Leanna,,Port Phillip,-37.861534,144.99176,Entire home/apt,120,2,128,2024-08-22,4.72,2,187,50,
591550396637733069,Beachfront & access to all St Kilda has to offer,118787240,Leanna,,Port Phillip,-37.86018,144.97352,Entire home/apt,122,2,132,2024-09-01,4.47,2,157,40,
591647107699476537,F1 room to rent!,178836916,Josh,,Port Phillip,-37.85046,144.97977,Private room,550,2,1,2022-04-09,0.03,1,89,0,
591712905876730928,FELIX - Your lifestyle awaits *WIFI Parking Gym,1739996,Paul & Dan,,Port Phillip,-37.84123229980469,144.97669982910156,Entire home/apt,105,2,97,2024-08-26,3.27,104,266,34,
591717925523429142,Ours Fitzroy,148016615,Ours,,Yarra,-37.799019,144.983307,Entire home/apt,,2,47,2023-10-29,1.63,1,0,5,
591744244281246533,Serene 3 bedroom home in exclusive Eaglemont,25669441,David,,Banyule,-37.76456,145.06054,Entire home/apt,290,7,27,2024-07-29,1.02,1,301,8,
591792281279696545,Amazing Melbourne Views w/Pool Sauna Gym Car Park,387672157,AnCal Super Hosts,,Melbourne,-37.80993,144.96099,Entire home/apt,129,3,135,2024-09-06,4.75,9,251,58,
592050871156761438,Kirkness Sanctuary House - Woodfire,6079812,Marc,,Yarra Ranges,-37.81687,145.36843,Entire home/apt,245,1,180,2024-08-22,6.16,1,0,53,
592148031565259667,Little Italy Pensione,29079695,Ally,,Stonnington,-37.83604,144.9944,Entire home/apt,,1,43,2023-04-03,1.49,1,0,0,
592229187442259328,Entire private guesthouse w/ patio & bbq,231593406,Azar,,Yarra Ranges,-37.88213,145.36141,Entire home/apt,230,1,69,2024-08-11,2.35,1,144,16,
592238900048124490,Overnewton Castle - The Cabin,33860311,Overnewton,,Brimbank,-37.70557,144.82155,Entire home/apt,350,1,4,2024-03-22,0.14,4,340,2,
592362645253395695,Living by the Yarra! 2BR+2Bath+Large Balcony,16358419,Widya And Dan,,Melbourne,-37.82193,144.95284,Entire home/apt,,1,15,2023-01-14,0.51,1,0,0,
592363960613712373,Lovely 1 bedroom apartment in Fitzroy North,6159045,Tom,,Yarra,-37.791,144.98123,Entire home/apt,,2,10,2024-04-28,0.34,1,0,3,
592425711945946285,Bright one-bedroom apartment with pool and gym,9455699,Shylie,,Yarra,-37.829872,144.990723,Entire home/apt,,23,1,2023-09-24,0.09,1,0,1,
592435140275389054,Tranquil Suburban Suite,129517189,Carl,,Glen Eira,-37.89576,145.01546,Private room,187,2,13,2024-02-12,0.44,1,221,3,
592515984701695987,Room in WestFootscray,490697,Paris,,Maribyrnong,-37.80249835366947,144.86307427078523,Private room,66,1,0,,,1,270,0,
592685869265116982,The Haven at Victoria Harbour with Parking & Patio,67533786,Tricia,,Melbourne,-37.819775,144.94548,Entire home/apt,,2,38,2023-11-18,1.31,47,0,4,
592835006505616706,1 bedroom apartment with 2nd study/fold out bed,30512301,Luisa,,Yarra,-37.77604,144.97969,Entire home/apt,,7,2,2022-05-14,0.07,2,0,0,
592872978590664476,Newly renovated 3 bedroom home on Orrong Park,27189511,Coco,,Stonnington,-37.85238,145.00889,Entire home/apt,,7,1,2023-01-14,0.05,1,0,0,
592926336002262866,Botanica - Beautiful City Fringe Home Base,354885434,Quickstay,,Melbourne,-37.80082,144.95595,Entire home/apt,178,2,40,2024-08-01,1.35,22,296,14,
592980673604146043,Two Bedroom Serviced Apartment,265914237,Q Squared Serviced Apartments,,Melbourne,-37.80394,144.9521,Entire home/apt,250,7,0,,,5,358,0,
592995504613418706,Premium Prime Location 1 Bedroom Apartment,398996650,Titania,,Yarra,-37.81277,145.01056,Entire home/apt,105,2,47,2024-07-28,1.59,4,66,20,
593026377016924613,Beachside Vibes 2 min stroll to Parkdale Beach,17634490,Kim,,Kingston,-38.00128,145.07951,Entire home/apt,269,1,37,2024-07-05,1.25,46,2,13,
593029246132612852,"Entire Apartment in St Kilda, cosy & bright.",249499927,Amanda,,Port Phillip,-37.86145,144.98281,Entire home/apt,114,1,50,2024-07-27,1.72,1,61,9,
593046524112933472,"ST Kilda Beach, Ocean Side Esplanade Apt / Balcony",8095794,Alex,,Port Phillip,-37.86514,144.97455,Private room,350,2,0,,,1,364,0,
593120119883047483,Sophistication on Spencer 2BR 20th Floor Apt.,157873105,Aaron,,Melbourne,-37.81286,144.95135,Entire home/apt,176,2,43,2024-04-13,1.46,44,109,14,
593142025811338946,.Rockmans  Apartments South Yarra.,33539920,Robert,,Stonnington,-37.844296,144.986145,Entire home/apt,250,5,3,2024-03-23,0.15,13,340,1,
593298014980412759,Stylish 1BR1BA apt in Footscray  Pool Gym WIFI,412803321,Fresh Onn,,Maribyrnong,-37.80056,144.90922,Entire home/apt,110,2,42,2024-07-26,1.42,78,66,15,
593528603730013020,Entire two bedroom apartment in St Kilda,56429349,Sean,,Port Phillip,-37.87373,144.98391,Entire home/apt,150,1,10,2024-06-08,0.34,1,144,3,
593634773310973081,Newgrove Views,382368238,Melissa,,Yarra Ranges,-37.65762,145.52326,Entire home/apt,375,1,73,2024-08-26,4.69,11,283,61,
593646242562084492,Luxico Sky Melbourne (with car parking),11914644,Luxico,,Port Phillip,-37.84732,144.97922,Entire home/apt,3540,1,0,,,35,358,0,
593664868721066041,1 bedroom 1 bathroom,375456088,A,,Hume,-37.58978,144.90088,Private room,300,1,0,,,1,365,0,
593703554242664317,NEWLY RENOVATED LARGE 3.5 BDRM HOUSE! BEST OF MELB,51183188,Paige,,Port Phillip,-37.86526,144.97853,Entire home/apt,544,1,38,2024-08-08,1.30,1,295,24,
593718965525446101,The Claremont: Refined Resort-Style Living,67533786,Tricia,,Stonnington,-37.8386,144.99369,Entire home/apt,138,2,41,2024-07-11,1.40,47,359,12,
593750487700346026,Carnarvon,1038237,Ian,,Glen Eira,-37.86812939850715,145.02714292771708,Private room,,1,10,2024-07-31,0.72,3,0,7,
593758067126195555,"Modern one bed apartment with gym, pool and view",40150485,Albin,,Port Phillip,-37.85933,144.9841,Entire home/apt,,2,1,2023-08-14,0.08,1,0,0,
593836923715039477,Your stylish Southbank pad awaits you!,4935336,Julian,,Melbourne,-37.824867,144.961777,Entire home/apt,,28,10,2023-08-31,0.34,2,0,0,
593843710647931609,Two Bedr Art Deco Flat - East Melb - 5min to MCG,451909360,Campbell,,Melbourne,-37.812077900587056,144.98660369731923,Entire home/apt,180,2,57,2024-06-11,1.94,1,81,11,
594155372071223253,Nordic Contemporary Retreat with Pool & Balcony,67533786,Tricia,,Melbourne,-37.82357,144.96255,Entire home/apt,162,2,69,2024-08-03,2.34,47,336,20,
594175199743744939,Boutique Beauty with Balcony in St Kilda East,67533786,Tricia,,Port Phillip,-37.86536,145.00667,Entire home/apt,96,2,31,2024-07-29,1.11,47,10,8,
594314898664742498,Gorgeous 1B Docklands apt/Amazing view facility#2,213225288,Ming,,Melbourne,-37.81998062133789,144.95321655273438,Entire home/apt,88,1,126,2024-08-06,4.30,42,113,48,
594333605633603804,Albert Park Pole Position - Top Views From Balcony,29355650,Shailla,,Port Phillip,-37.841232,144.9767,Private room,,14,10,2024-03-25,0.47,3,0,1,
594354357326085195,1-bedroom apartment in St Kilda,452025554,Georgia,,Port Phillip,-37.86225,144.99006,Entire home/apt,290,1,7,2024-02-18,0.29,1,184,1,
594541432839968478,Lovely one bedroom studio apartment in Warburton.,387283116,Kimberly,,Yarra Ranges,-37.75648,145.66717,Entire home/apt,130,2,66,2024-08-17,2.25,1,86,20,
594541478279607973,8km to Melbourne with breakfast basket!,152304701,Michael,,Darebin,-37.75744,144.99813,Entire home/apt,314,3,9,2024-08-18,0.31,1,104,8,
594582401409128086,Carlton Light-filled Apartment in a Dream Location,108533289,Fiona,,Melbourne,-37.80188,144.96402,Entire home/apt,179,3,157,2024-08-16,5.32,7,44,38,
594781499498289729,Max's city Pad,8241870,Piera Anna,,Yarra,-37.79051,144.98526,Entire home/apt,235,3,28,2024-04-28,0.95,1,213,9,
594973052081107736,Beautiful 2 bedrooms house in Richmond,24625828,Laura,,Yarra,-37.8192,144.9905,Entire home/apt,,14,1,2024-01-07,0.12,1,0,1,
595048021632668962,Private Bedroom and bathroom in South Melbourne,47516477,Alan,,Port Phillip,-37.83404,144.96907,Private room,,4,4,2022-05-31,0.14,1,0,0,
595087470001686334,Beautiful sky view 1 bedroom in a 2 bedroom apt.,69333700,Ramjaanul,,Melbourne,-37.81595,144.95408,Private room,150,1,0,,,1,363,0,
595090583949538109,Cheer Queen Bedroom with Private Bathroom,107627222,Lina,,Moonee Valley,-37.74175,144.86869,Private room,,1,2,2022-04-10,0.07,1,0,0,
595099865766558125,Beautiful 2 Bedroom Apartment in Central Melbourne,49219790,Hera,,Melbourne,-37.80825,144.96059,Entire home/apt,,2,54,2023-06-10,1.84,2,0,0,
595131308014404754,Private room in Sunbury,342107677,Dennis,,Hume,-37.57344,144.70678,Private room,83,1,60,2024-08-19,2.35,1,358,23,
595230628774835533,Well Priced Private Room - Frankston/Karingal Hub,252191669,Tegan,,Frankston,-38.15509,145.16584,Private room,45,1,27,2024-07-26,0.93,3,250,7,
595292342914149008,Cheerful & Cozy  Bedroom with private Bathroom,201721642,Fawad,,Wyndham,-37.87732,144.60413,Private room,,1,17,2022-10-14,0.58,1,0,0,
595351680079531605,Prima Luxe- The Jewel In Melbourne's Crown,84188751,Lara,,Melbourne,-37.82348,144.96033,Entire home/apt,807,2,26,2024-06-24,0.89,4,93,11,
595410630542137707,Lovely 1 bedroom unit with patio in st kilda east,27516070,Melissa,,Port Phillip,-37.85864,144.99673,Entire home/apt,140,27,0,,,1,363,0,
578092485061325229,BrandNEW 4 bedder3bath House@Doncaster East,185076876,Jean,,Manningham,-37.77826,145.1536,Entire home/apt,449,3,2,2024-04-15,0.07,23,91,1,
578430549253319498,"Cute, warm & cosy home in Middle Park!",78210691,Amanda,,Port Phillip,-37.84662,144.9602,Entire home/apt,,6,4,2023-01-29,0.13,1,0,0,
578533885439793451,The Nest in The West: Inner-city Sophistication,67533786,Tricia,,Melbourne,-37.81116,144.95109,Entire home/apt,103,2,51,2024-07-26,1.69,47,280,17,
578620213308769448,A Great apartment in Malvern East - 2 bedrooms,29008039,Alison Anne,,Stonnington,-37.87259,145.05702,Entire home/apt,158,14,16,2024-05-18,0.58,6,294,9,
578691807601806676,Stunning Brunswick 2br Penthouse Apartment,1533260,Ryan,,Moreland,-37.76306,144.96247,Entire home/apt,220,2,122,2024-08-11,4.04,13,275,35,
578719902226530187,300+ Amazing Reviews!,1172882,John And Jeane,,Melbourne,-37.82061,144.96798,Entire home/apt,161,3,307,2024-08-30,10.21,2,344,89,
579106796434118720,Melbourne CBD 1 bed room for 2 adults and 2 kids,147581526,Sky,,Melbourne,-37.8094,144.96137,Entire home/apt,124,1,235,2024-08-31,7.94,1,46,82,
579182832579928337,Designer SouthbankAptLvl38 AMAZINGVIEW*freeparking,213225288,Ming,,Melbourne,-37.82753,144.95709,Entire home/apt,96,1,157,2024-08-13,5.53,42,116,56,
579187662707100672,Contemporary 2BR apt in central Melb-Collins House,213225288,Ming,,Melbourne,-37.81683,144.9577,Entire home/apt,114,1,107,2024-08-21,3.72,42,98,37,
579192638677106052,Glamorous 2 bedrooms Southbank home#FreeParking,306371578,Ming & Zhi,,Melbourne,-37.82524,144.96396,Entire home/apt,125,1,152,2024-08-20,5.28,22,99,59,
579214046160242171,"Designer Apt Southbank, close to Crown and MCEC#2",213225288,Ming,,Melbourne,-37.82671,144.95921,Entire home/apt,84,1,121,2024-08-17,4.16,42,154,42,
579246905402801954,Prestigious LV59 1BR Apt City Centre/Free Parking,213225288,Ming,,Melbourne,-37.81574,144.95315,Entire home/apt,105,1,55,2023-05-30,1.92,42,116,0,
579302132246888779,Beautiful Tarneit Family Home with Pool + BBQ,157873105,Aaron,,Wyndham,-37.86617,144.66447,Entire home/apt,246,3,28,2024-04-29,0.96,44,129,10,
579329404798499197,Bright+Spacious 2BD w/ Large Balcony in St Kilda!,447980027,Antonio,,Port Phillip,-37.8651402,144.9876184,Entire home/apt,160,2,79,2024-08-18,2.61,1,149,25,
579435873228371971,Lavish Condo ~ Prestigious St Kilda Rd Boulevard,446080599,Bedspoke,,Port Phillip,-37.842587,144.977036,Entire home/apt,127,1,82,2024-08-09,2.77,123,357,28,
579448503235485395,**Carlton- CBD/ Melb Uni 10mins tram. Unique loft*,87566872,Melbstays,,Yarra,-37.78206,144.97247,Entire home/apt,,5,13,2024-01-21,0.43,24,0,1,
579819014072621653,Premium Room in a Modern Luxe House w/ Garden View,68745717,Jan Krystovic,,Wyndham,-37.88821,144.59553,Private room,80,1,63,2024-06-29,2.15,1,168,11,
579873637402747682,Homely 2 bed/2 bath house in quiet cul-de-sac 🏡,54429381,Madeleine,,Port Phillip,-37.8712,144.99645,Entire home/apt,,3,0,,,1,0,0,
579880565430171261,1 Bed Apartment Queens Road Melbourne,397611267,Craig,,Port Phillip,-37.85322560998895,144.98007839765296,Entire home/apt,,3,2,2022-04-10,0.07,1,0,0,
579885694601473718,Perfect location with bonus car park,22630928,Next Level,,Yarra,-37.82441,144.9939,Entire home/apt,144,3,26,2024-08-19,0.86,46,243,10,
579987823959991212,Martini Suite -Deco style in Melbourne’s laneways,17238652,Marita,,Melbourne,-37.816784,144.965576,Entire home/apt,265,1,238,2024-09-05,7.92,1,278,94,
580021823341598955,2 bed apt in St Kilda - perfect for GP stays,2147743,Laura,,Port Phillip,-37.85966,144.97662,Entire home/apt,,4,2,2024-03-24,0.07,1,0,1,
580027822586521822,"Private, Cosy, Comfy Apartment, near Transport",29398464,Jenni,,Glen Eira,-37.891697,145.064362,Entire home/apt,120,2,35,2024-07-27,1.20,1,340,14,
580033231988864649,Walking distance to the MCG,42812441,Meg,,Melbourne,-37.834431,144.980423,Entire home/apt,146,1,86,2024-09-01,3.02,1,188,29,
580134548416256098,Comfy stay. Easy access to everything .,449030132,Alex,,Stonnington,-37.84232,144.99517,Entire home/apt,150,2,12,2024-02-16,0.41,1,360,1,
580157413616162817,Mordern Design Private Room with Balcony,448363697,Danni,,Cardinia,-38.07429,145.43718,Private room,71,2,20,2024-07-22,0.66,5,91,5,
580162104807772463,Modern Ensuite Best for Single & Couple,448363697,Danni,,Cardinia,-38.07163,145.43988,Private room,77,2,30,2024-08-23,1.02,5,91,10,
580766461796875206,Beachside loft / warehouse artists' retreat,449166341,John,,Kingston,-38.03811,145.1079,Entire home/apt,135,3,33,2024-08-26,1.11,1,79,12,
580773107910129891,Clean & Cosy Bedroom with Private Bathroom & Desk,374967077,Alicia,,Glen Eira,-37.88598,145.04385,Entire home/apt,,1,7,2023-03-14,0.23,2,0,0,
580797476866667650,The Williams 2BR Apt +Pool+ Gym+wifi +balcony,412803321,Fresh Onn,,Melbourne,-37.81558,144.95675,Entire home/apt,156,2,63,2024-08-21,2.10,78,57,30,
580927331103342627,Resort Style Room with a pool (Room 1),22106049,Angela,,Casey,-38.10989,145.33497,Private room,100,1,0,,,3,90,0,
581204097617827873,Full appartment with bay views,53992126,Manuel,,Port Phillip,-37.854092,144.981598,Entire home/apt,163,2,6,2024-07-30,0.71,1,14,6,
581220750677562027,Private Master room in quiet neighbourhood,383677532,Tiffany,,Brimbank,-37.76766,144.82175,Private room,60,1,12,2023-06-12,0.52,3,55,0,
581223616232863847,Beach vibes - Cosy 3 bed home 20 meters from beach,43307550,Nicola,,Bayside,-37.91578,144.98895,Entire home/apt,,2,93,2024-07-28,3.16,1,1,31,
581329287646485229,Paris Garden on Fitz Apartment!,19589009,Lesley,,Port Phillip,-37.85964,144.97645,Entire home/apt,155,7,10,2024-07-27,0.44,5,89,6,
581649965243328860,全新时尚高档两房公寓享有6星酒店设施背靠亚拉河,103517559,Shino,,Yarra,-37.811165,145.00882,Entire home/apt,160,3,2,2023-07-12,0.13,2,61,0,
597886112942614684,Private room In the heart of Southbank/CBD,70793555,Fiona,,Melbourne,-37.82247,144.96391,Private room,,1,0,,,29,365,0,
597894516493903054,Inner Melbourne studio in Fitzroy North,2426116,Diana,,Yarra,-37.77695083618164,144.9817657470703,Entire home/apt,118,2,40,2024-02-18,1.36,1,357,7,
597982522480671623,Light-filled townhouse in West Melbourne village,27011357,Simone,,Melbourne,-37.80548,144.94637,Private room,,2,3,2022-05-16,0.10,1,0,0,
597989900945750522,Lovely 1 bed apartment in a great location,153418858,Martyn,,Stonnington,-37.85046,144.99021,Entire home/apt,140,2,6,2024-05-10,0.20,1,340,2,
598000450883637494,Harbour Comfort: 1BR + Sofa Bed,55108623,Mark,,Melbourne,-37.8203,144.94301,Entire home/apt,127,2,21,2024-08-26,1.43,9,56,16,
598000479433560535,Studio Opposite Southern Cross,55108623,Mark,,Melbourne,-37.81676,144.95264,Entire home/apt,131,4,92,2024-08-30,3.17,9,66,38,
598026296277263189,Hidden Heritage House on Flinders: Central CBD,104431444,James,,Melbourne,-37.81528,144.9692,Entire home/apt,88,3,78,2024-08-31,2.70,58,153,28,
598105875779737228,Lux bayside house with private rooftop + seaview,39481721,Suvechha,,Port Phillip,-37.87218,144.98108,Entire home/apt,356,2,17,2024-03-25,0.58,4,149,5,
598172368366069573,Moody & Charming Hotel Rm in Downtown Melbourne,446080599,Bedspoke,,Melbourne,-37.807415,144.960754,Private room,110,1,59,2024-07-07,2.01,123,365,12,
598173722611978944,"Welcome to the Green Room Apt 74, Gordon House",104714809,Jessica,,Melbourne,-37.80954,144.97044,Entire home/apt,140,2,86,2024-08-04,2.92,2,238,23,
598241887469665205,Lovely 1 bedroom unit in Windsor,20832693,Luke,,Stonnington,-37.85158,144.98537,Entire home/apt,350,2,0,,,1,363,0,
598396865602062467,Exquisite and warm 1BR nest in Footscray Pool Gym,412803321,Fresh Onn,,Maribyrnong,-37.80072,144.90719,Entire home/apt,112,2,33,2024-07-16,1.23,78,78,11,
598646589180729423,Classic South Melbourne room with free parking,23764068,Mark,,Port Phillip,-37.83687,144.95034,Private room,,1,1,2022-04-10,0.03,1,0,0,
598692428454513976,3 Bedroom Apartment in Berwick,149024859,Fedliving,,Casey,-38.04055,145.33993,Entire home/apt,,2,5,2024-02-08,0.22,4,179,1,
